game,strategy,trainThroughDraw,targetDraw,ticket,actual,bonus,mainMatches,bonusMatches,prizeTier,payoutYen
loto6,mixed,1551,1552,6 22 24 32 37 38,5 9 15 30 32 39,11,1,0,,0
loto6,balance,1552,1553,6 22 24 27 32 37,7 8 16 32 41 42,31,1,0,,0
loto6,frequent,1552,1553,6 8 24 28 32 37,7 8 16 32 41 42,31,2,0,,0
loto6,overdue,1552,1553,6 7 10 23 34 37,7 8 16 32 41 42,31,1,0,,0
loto6,high_payout,1552,1553,6 23 32 34 37 38,7 8 16 32 41 42,31,1,0,,0
loto6,random,1552,1553,4 17 19 36 37 42,7 8 16 32 41 42,31,1,0,,0
loto6,sougaku_delete,1552,1553,6 22 24 27 32 37,7 8 16 32 41 42,31,1,0,,0
loto6,mixed,1552,1553,6 24 27 32 37 38,7 8 16 32 41 42,31,1,0,,0
loto6,balance,1553,1554,6 19 24 27 32 37,6 14 16 27 40 42,26,2,0,,0
loto6,frequent,1553,1554,6 22 24 32 37 38,6 14 16 27 40 42,26,1,0,,0
loto6,overdue,1553,1554,2 6 10 21 23 34,6 14 16 27 40 42,26,1,0,,0
loto6,high_payout,1553,1554,6 23 32 34 37 42,6 14 16 27 40 42,26,2,0,,0
loto6,random,1553,1554,5 13 25 37 38 42,6 14 16 27 40 42,26,1,0,,0
loto6,sougaku_delete,1553,1554,19 21 22 24 32 37,6 14 16 27 40 42,26,0,0,,0
loto6,mixed,1553,1554,6 10 21 23 34 37,6 14 16 27 40 42,26,1,0,,0
loto6,balance,1554,1555,6 8 24 27 32 37,2 8 17 23 24 27,5,3,0,5,1000
loto6,frequent,1554,1555,6 24 28 32 37 38,2 8 17 23 24 27,5,1,0,,0
loto6,overdue,1554,1555,2 10 21 23 34 37,2 8 17 23 24 27,5,2,0,,0
loto6,high_payout,1554,1555,19 23 32 34 37 38,2 8 17 23 24 27,5,1,0,,0
loto6,random,1554,1555,5 10 22 28 29 38,2 8 17 23 24 27,5,0,1,,0
loto6,sougaku_delete,1554,1555,6 15 22 24 32 37,2 8 17 23 24 27,5,1,0,,0
loto6,mixed,1554,1555,19 22 24 27 32 37,2 8 17 23 24 27,5,2,0,,0
loto6,balance,1555,1556,6 21 24 27 32 37,10 19 28 30 38 42,18,0,0,,0
loto6,frequent,1555,1556,6 24 27 32 37 42,10 19 28 30 38 42,18,1,0,,0
loto6,overdue,1555,1556,10 13 20 21 29 34,10 19 28 30 38 42,18,1,0,,0
loto6,high_payout,1555,1556,10 21 33 34 37 38,10 19 28 30 38 42,18,2,0,,0
loto6,random,1555,1556,14 21 24 32 37 42,10 19 28 30 38 42,18,1,0,,0
loto6,sougaku_delete,1555,1556,8 19 21 24 32 37,10 19 28 30 38 42,18,1,0,,0
loto6,mixed,1555,1556,21 22 24 27 32 37,10 19 28 30 38 42,18,0,0,,0
loto6,balance,1556,1557,6 17 24 27 32 37,5 21 22 23 26 39,31,0,0,,0
loto6,frequent,1556,1557,6 24 27 32 37 38,5 21 22 23 26 39,31,0,0,,0
loto6,overdue,1556,1557,12 13 20 21 29 34,5 21 22 23 26 39,31,1,0,,0
loto6,high_payout,1556,1557,21 32 34 37 38 43,5 21 22 23 26 39,31,1,0,,0
loto6,random,1556,1557,6 8 21 34 41 42,5 21 22 23 26 39,31,1,0,,0
loto6,sougaku_delete,1556,1557,6 21 22 24 32 37,5 21 22 23 26 39,31,2,0,,0
loto6,mixed,1556,1557,13 32 34 37 38 41,5 21 22 23 26 39,31,0,0,,0
loto6,balance,1557,1558,6 15 22 27 32 37,1 12 25 27 39 42,16,1,0,,0
loto6,frequent,1557,1558,6 24 32 37 38 42,1 12 25 27 39 42,16,1,0,,0
loto6,overdue,1557,1558,12 13 20 29 33 34,1 12 25 27 39 42,16,1,0,,0
loto6,high_payout,1557,1558,32 33 34 37 41 42,1 12 25 27 39 42,16,1,0,,0
loto6,random,1557,1558,1 14 18 24 28 42,1 12 25 27 39 42,16,2,0,,0
loto6,sougaku_delete,1557,1558,6 8 21 24 32 37,1 12 25 27 39 42,16,0,0,,0
loto6,mixed,1557,1558,6 24 28 32 37 38,1 12 25 27 39 42,16,0,0,,0
loto6,balance,1558,1559,6 8 24 27 32 37,4 15 17 20 26 31,43,0,0,,0
loto6,frequent,1558,1559,6 24 28 32 37 38,4 15 17 20 26 31,43,0,0,,0
loto6,overdue,1558,1559,13 20 29 33 34 36,4 15 17 20 26 31,43,1,0,,0
loto6,high_payout,1558,1559,21 24 32 33 34 37,4 15 17 20 26 31,43,0,0,,0
loto6,random,1558,1559,31 32 38 40 41 43,4 15 17 20 26 31,43,1,1,,0
loto6,sougaku_delete,1558,1559,6 19 24 27 32 37,4 15 17 20 26 31,43,0,0,,0
loto6,mixed,1558,1559,6 24 27 32 37 38,4 15 17 20 26 31,43,0,0,,0
loto6,balance,1559,1560,6 8 24 27 37 38,7 19 24 32 40 42,22,1,0,,0
loto6,frequent,1559,1560,6 8 24 27 32 37,7 19 24 32 40 42,22,2,0,,0
loto6,overdue,1559,1560,13 29 33 34 36 37,7 19 24 32 40 42,22,0,0,,0
loto6,high_payout,1559,1560,24 33 34 37 38 41,7 19 24 32 40 42,22,1,0,,0
loto6,random,1559,1560,18 24 37 38 39 42,7 19 24 32 40 42,22,2,0,,0
loto6,sougaku_delete,1559,1560,21 22 24 27 32 37,7 19 24 32 40 42,22,2,1,,0
loto6,mixed,1559,1560,13 18 29 33 34 36,7 19 24 32 40 42,22,0,0,,0
loto6,balance,1560,1561,6 8 22 27 32 37,12 15 26 34 35 38,7,0,0,,0
loto6,frequent,1560,1561,6 24 27 32 37 42,12 15 26 34 35 38,7,0,0,,0
loto6,overdue,1560,1561,6 13 29 34 36 37,12 15 26 34 35 38,7,1,0,,0
loto6,high_payout,1560,1561,32 33 34 37 38 39,12 15 26 34 35 38,7,2,0,,0
loto6,random,1560,1561,8 22 26 30 35 38,12 15 26 34 35 38,7,3,0,5,1000
loto6,sougaku_delete,1560,1561,19 22 24 27 32 37,12 15 26 34 35 38,7,0,0,,0
loto6,mixed,1560,1561,6 24 27 32 37 42,12 15 26 34 35 38,7,0,0,,0
loto6,balance,1561,1562,6 8 19 27 32 37,2 4 15 16 26 33,25,0,0,,0
loto6,frequent,1561,1562,6 8 24 32 37 38,2 4 15 16 26 33,25,0,0,,0
loto6,overdue,1561,1562,13 18 29 33 36 37,2 4 15 16 26 33,25,1,0,,0
loto6,high_payout,1561,1562,32 33 36 37 39 42,2 4 15 16 26 33,25,1,0,,0
loto6,random,1561,1562,5 8 11 14 21 37,2 4 15 16 26 33,25,0,0,,0
loto6,sougaku_delete,1561,1562,8 21 24 27 32 37,2 4 15 16 26 33,25,0,0,,0
loto6,mixed,1561,1562,6 9 32 33 37 38,2 4 15 16 26 33,25,1,0,,0
loto6,balance,1562,1563,6 11 24 27 32 37,1 12 20 26 35 37,2,1,0,,0
loto6,frequent,1562,1563,6 24 27 32 37 38,1 12 20 26 35 37,2,1,0,,0
loto6,overdue,1562,1563,6 13 18 29 36 37,1 12 20 26 35 37,2,1,0,,0
loto6,high_payout,1562,1563,11 13 24 32 37 42,1 12 20 26 35 37,2,1,0,,0
loto6,random,1562,1563,1 10 11 17 22 42,1 12 20 26 35 37,2,1,0,,0
loto6,sougaku_delete,1562,1563,14 19 24 27 32 37,1 12 20 26 35 37,2,1,0,,0
loto6,mixed,1562,1563,6 13 32 37 38 39,1 12 20 26 35 37,2,1,0,,0
loto6,balance,1563,1564,6 11 24 27 32 37,5 6 18 20 27 37,7,3,0,5,1000
loto6,frequent,1563,1564,6 24 32 37 38 42,5 6 18 20 27 37,7,2,0,,0
loto6,overdue,1563,1564,6 13 18 29 36 43,5 6 18 20 27 37,7,2,0,,0
loto6,high_payout,1563,1564,6 13 32 37 42 43,5 6 18 20 27 37,7,2,0,,0
loto6,random,1563,1564,11 24 35 37 38 39,5 6 18 20 27 37,7,1,0,,0
loto6,sougaku_delete,1563,1564,6 21 22 24 32 37,5 6 18 20 27 37,7,2,0,,0
loto6,mixed,1563,1564,14 21 24 27 37 38,5 6 18 20 27 37,7,2,0,,0
loto6,balance,1564,1565,6 14 24 27 37 42,5 9 17 28 30 37,27,1,1,,0
loto6,frequent,1564,1565,6 24 32 37 38 42,5 9 17 28 30 37,27,1,0,,0
loto6,overdue,1564,1565,8 11 13 29 36 43,5 9 17 28 30 37,27,0,0,,0
loto6,high_payout,1564,1565,6 32 37 38 41 43,5 9 17 28 30 37,27,1,0,,0
loto6,random,1564,1565,9 11 17 34 37 38,5 9 17 28 30 37,27,3,0,5,1000
loto6,sougaku_delete,1564,1565,6 15 24 27 32 37,5 9 17 28 30 37,27,1,1,,0
loto6,mixed,1564,1565,6 21 24 27 32 37,5 9 17 28 30 37,27,1,1,,0
loto6,balance,1565,1566,6 11 24 27 32 37,12 13 20 24 30 35,34,1,0,,0
loto6,frequent,1565,1566,6 24 27 32 37 42,12 13 20 24 30 35,34,1,0,,0
loto6,overdue,1565,1566,8 11 13 29 36 43,12 13 20 24 30 35,34,1,0,,0
loto6,high_payout,1565,1566,13 21 27 32 36 38,12 13 20 24 30 35,34,1,0,,0
loto6,random,1565,1566,10 28 32 41 42 43,12 13 20 24 30 35,34,0,0,,0
loto6,sougaku_delete,1565,1566,15 22 24 27 32 37,12 13 20 24 30 35,34,1,0,,0
loto6,mixed,1565,1566,6 24 27 32 37 42,12 13 20 24 30 35,34,1,0,,0
loto6,balance,1566,1567,6 8 24 27 37 38,5 7 19 26 37 40,34,1,0,,0
loto6,frequent,1566,1567,6 24 27 32 37 42,5 7 19 26 37 40,34,1,0,,0
loto6,overdue,1566,1567,3 8 11 29 36 43,5 7 19 26 37 40,34,0,0,,0
loto6,high_payout,1566,1567,8 21 29 32 37 42,5 7 19 26 37 40,34,1,0,,0
loto6,random,1566,1567,1 8 14 38 39 43,5 7 19 26 37 40,34,0,0,,0
loto6,sougaku_delete,1566,1567,14 21 27 32 37 42,5 7 19 26 37 40,34,1,0,,0
loto6,mixed,1566,1567,4 8 18 24 32 37,5 7 19 26 37 40,34,1,0,,0
loto6,balance,1567,1568,6 21 24 27 37 42,2 5 7 10 16 34,14,0,0,,0
loto6,frequent,1567,1568,6 24 27 32 37 38,2 5 7 10 16 34,14,0,0,,0
loto6,overdue,1567,1568,8 11 14 29 36 43,2 5 7 10 16 34,14,0,1,,0
loto6,high_payout,1567,1568,32 36 37 39 41 42,2 5 7 10 16 34,14,0,0,,0
loto6,random,1567,1568,6 22 24 26 34 37,2 5 7 10 16 34,14,1,0,,0
loto6,sougaku_delete,1567,1568,8 21 24 27 32 37,2 5 7 10 16 34,14,0,0,,0
loto6,mixed,1567,1568,6 21 24 32 37 42,2 5 7 10 16 34,14,0,0,,0
loto6,balance,1568,1569,6 21 24 27 32 37,2 8 29 31 32 33,16,1,0,,0
loto6,frequent,1568,1569,6 24 27 32 37 38,2 8 29 31 32 33,16,1,0,,0
loto6,overdue,1568,1569,3 8 22 29 36 43,2 8 29 31 32 33,16,2,0,,0
loto6,high_payout,1568,1569,11 21 29 36 38 42,2 8 29 31 32 33,16,1,0,,0
loto6,random,1568,1569,2 6 9 28 39 42,2 8 29 31 32 33,16,1,0,,0
loto6,sougaku_delete,1568,1569,17 21 24 28 32 37,2 8 29 31 32 33,16,1,0,,0
loto6,mixed,1568,1569,6 8 24 27 37 42,2 8 29 31 32 33,16,1,0,,0
loto6,balance,1569,1570,6 11 24 27 32 37,1 19 22 23 31 36,24,0,1,,0
loto6,frequent,1569,1570,6 24 27 32 37 42,1 19 22 23 31 36,24,0,1,,0
loto6,overdue,1569,1570,3 11 14 22 36 43,1 19 22 23 31 36,24,2,0,,0
loto6,high_payout,1569,1570,21 32 36 37 38 43,1 19 22 23 31 36,24,1,0,,0
loto6,random,1569,1570,4 11 14 24 25 37,1 19 22 23 31 36,24,0,1,,0
loto6,sougaku_delete,1569,1570,6 21 24 27 37 42,1 19 22 23 31 36,24,0,1,,0
loto6,mixed,1569,1570,6 27 32 37 38 42,1 19 22 23 31 36,24,0,0,,0
loto6,balance,1570,1571,6 21 27 32 37 42,1 2 5 25 40 41,26,0,0,,0
loto6,frequent,1570,1571,6 27 32 37 38 42,1 2 5 25 40 41,26,0,0,,0
loto6,overdue,1570,1571,3 11 14 21 41 43,1 2 5 25 40 41,26,1,0,,0
loto6,high_payout,1570,1571,11 21 24 37 38 42,1 2 5 25 40 41,26,0,0,,0
loto6,random,1570,1571,14 20 24 28 41 42,1 2 5 25 40 41,26,1,0,,0
loto6,sougaku_delete,1570,1571,6 22 24 27 37 42,1 2 5 25 40 41,26,0,0,,0
loto6,mixed,1570,1571,12 17 18 38 39 41,1 2 5 25 40 41,26,1,0,,0
loto6,balance,1571,1572,6 11 24 27 32 37,4 6 10 19 28 38,40,1,0,,0
loto6,frequent,1571,1572,6 24 27 32 37 42,4 6 10 19 28 38,40,1,0,,0
loto6,overdue,1571,1572,3 11 14 21 42 43,4 6 10 19 28 38,40,0,0,,0
loto6,high_payout,1571,1572,6 11 32 37 38 43,4 6 10 19 28 38,40,2,0,,0
loto6,random,1571,1572,6 17 21 28 35 38,4 6 10 19 28 38,40,3,0,5,1000
loto6,sougaku_delete,1571,1572,6 21 22 27 32 37,4 6 10 19 28 38,40,1,0,,0
loto6,mixed,1571,1572,21 24 27 37 38 42,4 6 10 19 28 38,40,1,0,,0
loto6,balance,1572,1573,6 15 24 27 37 38,2 10 16 38 39 43,11,1,0,,0
loto6,frequent,1572,1573,6 24 27 32 37 42,2 10 16 38 39 43,11,0,0,,0
loto6,overdue,1572,1573,3 11 14 21 37 43,2 10 16 38 39 43,11,1,1,,0
loto6,high_payout,1572,1573,11 21 32 37 38 42,2 10 16 38 39 43,11,1,1,,0
loto6,random,1572,1573,26 27 30 32 35 42,2 10 16 38 39 43,11,0,0,,0
loto6,sougaku_delete,1572,1573,19 21 24 27 32 37,2 10 16 38 39 43,11,0,0,,0
loto6,mixed,1572,1573,5 6 27 32 37 38,2 10 16 38 39 43,11,1,0,,0
loto6,balance,1573,1574,6 21 27 32 37 42,1 2 3 20 31 32,13,1,0,,0
loto6,frequent,1573,1574,6 24 32 37 38 42,1 2 3 20 31 32,13,1,0,,0
loto6,overdue,1573,1574,3 11 14 21 37 42,1 2 3 20 31 32,13,1,0,,0
loto6,high_payout,1573,1574,11 18 21 32 37 42,1 2 3 20 31 32,13,1,0,,0
loto6,random,1573,1574,4 6 15 24 29 37,1 2 3 20 31 32,13,0,0,,0
loto6,sougaku_delete,1573,1574,21 24 27 32 37 42,1 2 3 20 31 32,13,1,0,,0
loto6,mixed,1573,1574,24 27 32 37 38 42,1 2 3 20 31 32,13,1,0,,0
loto6,balance,1574,1575,6 17 21 24 37 42,2 8 15 24 32 39,9,1,0,,0
loto6,frequent,1574,1575,6 27 32 37 38 42,2 8 15 24 32 39,9,1,0,,0
loto6,overdue,1574,1575,11 14 21 24 37 42,2 8 15 24 32 39,9,1,0,,0
loto6,high_payout,1574,1575,11 14 24 35 37 42,2 8 15 24 32 39,9,1,0,,0
loto6,random,1574,1575,2 11 27 32 37 43,2 8 15 24 32 39,9,2,0,,0
loto6,sougaku_delete,1574,1575,19 21 24 32 37 42,2 8 15 24 32 39,9,2,0,,0
loto6,mixed,1574,1575,11 14 21 27 37 42,2 8 15 24 32 39,9,0,0,,0
loto6,balance,1575,1576,6 21 24 27 32 37,5 7 10 17 29 32,37,1,1,,0
loto6,frequent,1575,1576,24 27 32 37 38 42,5 7 10 17 29 32,37,1,1,,0
loto6,overdue,1575,1576,11 14 17 21 37 42,5 7 10 17 29 32,37,1,1,,0
loto6,high_payout,1575,1576,11 14 27 32 37 42,5 7 10 17 29 32,37,1,1,,0
loto6,random,1575,1576,2 26 27 32 33 41,5 7 10 17 29 32,37,1,0,,0
loto6,sougaku_delete,1575,1576,21 24 27 32 37 42,5 7 10 17 29 32,37,1,1,,0
loto6,mixed,1575,1576,14 17 19 24 32 37,5 7 10 17 29 32,37,2,1,,0
loto6,balance,1576,1577,6 21 27 32 37 42,13 14 15 28 37 39,4,1,0,,0
loto6,frequent,1576,1577,2 17 24 32 37 42,13 14 15 28 37 39,4,1,0,,0
loto6,overdue,1576,1577,11 14 18 21 37 42,13 14 15 28 37 39,4,2,0,,0
loto6,high_payout,1576,1577,11 14 32 35 37 42,13 14 15 28 37 39,4,2,0,,0
loto6,random,1576,1577,9 12 23 32 37 42,13 14 15 28 37 39,4,1,0,,0
loto6,sougaku_delete,1576,1577,19 24 27 32 37 42,13 14 15 28 37 39,4,1,0,,0
loto6,mixed,1576,1577,11 24 27 32 37 42,13 14 15 28 37 39,4,1,0,,0
loto6,balance,1577,1578,11 19 24 32 37 42,3 15 17 19 21 34,4,1,0,,0
loto6,frequent,1577,1578,2 24 32 37 38 42,3 15 17 19 21 34,4,0,0,,0
loto6,overdue,1577,1578,11 18 21 27 30 42,3 15 17 19 21 34,4,1,0,,0
loto6,high_payout,1577,1578,11 21 32 37 38 42,3 15 17 19 21 34,4,1,0,,0
loto6,random,1577,1578,6 11 20 33 34 35,3 15 17 19 21 34,4,1,0,,0
loto6,sougaku_delete,1577,1578,19 21 24 28 32 37,3 15 17 19 21 34,4,2,0,,0
loto6,mixed,1577,1578,11 22 27 32 37 42,3 15 17 19 21 34,4,0,0,,0
loto6,balance,1578,1579,11 24 27 32 37 42,23 29 32 33 37 42,1,3,0,5,1000
loto6,frequent,1578,1579,2 24 28 32 37 38,23 29 32 33 37 42,1,2,0,,0
loto6,overdue,1578,1579,11 12 18 27 35 42,23 29 32 33 37 42,1,1,0,,0
loto6,high_payout,1578,1579,11 27 32 37 38 42,23 29 32 33 37 42,1,3,0,5,1000
loto6,random,1578,1579,15 18 21 26 37 42,23 29 32 33 37 42,1,2,0,,0
loto6,sougaku_delete,1578,1579,2 17 19 24 32 37,23 29 32 33 37 42,1,2,0,,0
loto6,mixed,1578,1579,2 5 17 24 32 37,23 29 32 33 37 42,1,2,0,,0
loto6,balance,1579,1580,11 24 27 32 37 42,5 7 11 12 24 31,3,2,0,,0
loto6,frequent,1579,1580,2 5 24 32 37 38,5 7 11 12 24 31,3,2,0,,0
loto6,overdue,1579,1580,6 11 18 27 30 35,5 7 11 12 24 31,3,1,0,,0
loto6,high_payout,1579,1580,11 24 27 32 37 38,5 7 11 12 24 31,3,2,0,,0
loto6,random,1579,1580,1 19 32 35 37 39,5 7 11 12 24 31,3,0,0,,0
loto6,sougaku_delete,1579,1580,19 21 24 28 32 37,5 7 11 12 24 31,3,1,0,,0
loto6,mixed,1579,1580,11 24 27 32 37 42,5 7 11 12 24 31,3,2,0,,0
loto6,balance,1580,1581,2 6 19 27 37 38,6 12 30 31 41 43,1,1,0,,0
loto6,frequent,1580,1581,5 17 24 32 37 38,6 12 30 31 41 43,1,0,0,,0
loto6,overdue,1580,1581,6 9 26 27 30 35,6 12 30 31 41 43,1,2,0,,0
loto6,high_payout,1580,1581,18 27 32 35 37 38,6 12 30 31 41 43,1,0,0,,0
loto6,random,1580,1581,2 10 19 22 35 39,6 12 30 31 41 43,1,0,0,,0
loto6,sougaku_delete,1580,1581,17 19 21 24 32 37,6 12 30 31 41 43,1,0,0,,0
loto6,mixed,1580,1581,18 27 32 35 37 38,6 12 30 31 41 43,1,0,0,,0
loto6,balance,1581,1582,2 6 24 27 32 37,18 32 35 36 39 41,28,1,0,,0
loto6,frequent,1581,1582,17 24 28 32 37 38,18 32 35 36 39 41,28,1,1,,0
loto6,overdue,1581,1582,4 9 18 26 27 35,18 32 35 36 39 41,28,2,0,,0
loto6,high_payout,1581,1582,22 27 32 35 37 38,18 32 35 36 39 41,28,2,0,,0
loto6,random,1581,1582,18 24 32 35 37 40,18 32 35 36 39 41,28,3,0,5,1000
loto6,sougaku_delete,1581,1582,17 19 22 24 32 37,18 32 35 36 39 41,28,1,0,,0
loto6,mixed,1581,1582,17 24 32 37 38 42,18 32 35 36 39 41,28,1,0,,0
loto6,balance,1582,1583,2 6 17 27 32 37,5 7 16 34 39 41,29,0,0,,0
loto6,frequent,1582,1583,2 5 24 32 37 38,5 7 16 34 39 41,29,1,0,,0
loto6,overdue,1582,1583,9 25 26 27 38 40,5 7 16 34 39 41,29,0,0,,0
loto6,high_payout,1582,1583,2 27 32 37 38 42,5 7 16 34 39 41,29,0,0,,0
loto6,random,1582,1583,1 19 23 25 27 38,5 7 16 34 39 41,29,0,0,,0
loto6,sougaku_delete,1582,1583,17 19 24 28 32 37,5 7 16 34 39 41,29,0,0,,0
loto6,mixed,1582,1583,5 24 32 37 38 42,5 7 16 34 39 41,29,1,0,,0
loto6,balance,1583,1584,15 24 27 32 37 38,13 15 18 30 37 43,9,2,0,,0
loto6,frequent,1583,1584,5 24 32 37 38 42,13 15 18 30 37 43,9,1,0,,0
loto6,overdue,1583,1584,9 22 26 27 38 40,13 15 18 30 37 43,9,0,1,,0
loto6,high_payout,1583,1584,2 27 32 37 38 41,13 15 18 30 37 43,9,1,0,,0
loto6,random,1583,1584,10 24 27 32 35 37,13 15 18 30 37 43,9,1,0,,0
loto6,sougaku_delete,1583,1584,17 19 24 28 32 37,13 15 18 30 37 43,9,1,0,,0
loto6,mixed,1583,1584,5 24 32 37 38 42,13 15 18 30 37 43,9,1,0,,0
loto6,balance,1584,1585,2 19 24 27 32 37,2 6 10 13 16 32,9,2,0,,0
loto6,frequent,1584,1585,2 6 24 32 37 38,2 6 10 13 16 32,9,3,0,5,1000
loto6,overdue,1584,1585,9 20 22 26 27 38,2 6 10 13 16 32,9,0,1,,0
loto6,high_payout,1584,1585,9 22 27 32 37 38,2 6 10 13 16 32,9,1,1,,0
loto6,random,1584,1585,15 16 21 26 35 37,2 6 10 13 16 32,9,1,0,,0
loto6,sougaku_delete,1584,1585,15 19 24 28 32 37,2 6 10 13 16 32,9,1,0,,0
loto6,mixed,1584,1585,5 6 15 17 28 38,2 6 10 13 16 32,9,1,0,,0
loto6,balance,1585,1586,2 17 22 27 32 37,2 13 19 27 40 42,14,2,0,,0
loto6,frequent,1585,1586,2 5 24 32 37 38,2 13 19 27 40 42,14,1,0,,0
loto6,overdue,1585,1586,9 22 25 26 27 40,2 13 19 27 40 42,14,2,0,,0
loto6,high_payout,1585,1586,1 26 27 32 37 38,2 13 19 27 40 42,14,1,0,,0
loto6,random,1585,1586,9 16 18 27 32 42,2 13 19 27 40 42,14,2,0,,0
loto6,sougaku_delete,1585,1586,15 19 24 32 37 38,2 13 19 27 40 42,14,1,0,,0
loto6,mixed,1585,1586,6 11 15 17 19 26,2 13 19 27 40 42,14,1,0,,0
loto6,balance,1586,1587,15 19 24 32 37 38,16 21 22 27 36 43,37,0,1,,0
loto6,frequent,1586,1587,2 6 24 32 37 38,16 21 22 27 36 43,37,0,1,,0
loto6,overdue,1586,1587,1 9 22 25 26 38,16 21 22 27 36 43,37,1,0,,0
loto6,high_payout,1586,1587,9 24 26 32 37 38,16 21 22 27 36 43,37,0,1,,0
loto6,random,1586,1587,1 14 22 37 38 43,16 21 22 27 36 43,37,2,1,,0
loto6,sougaku_delete,1586,1587,17 19 22 24 32 37,16 21 22 27 36 43,37,1,1,,0
loto6,mixed,1586,1587,19 22 33 37 38 42,16 21 22 27 36 43,37,1,1,,0
loto6,balance,1587,1588,6 17 19 32 37 38,6 16 27 31 32 34,11,2,0,,0
loto6,frequent,1587,1588,2 6 32 37 38 42,6 16 27 31 32 34,11,2,0,,0
loto6,overdue,1587,1588,4 9 20 25 26 38,6 16 27 31 32 34,11,0,0,,0
loto6,high_payout,1587,1588,9 26 32 37 38 39,6 16 27 31 32 34,11,1,0,,0
loto6,random,1587,1588,18 19 28 37 40 41,6 16 27 31 32 34,11,0,0,,0
loto6,sougaku_delete,1587,1588,6 17 19 24 32 37,6 16 27 31 32 34,11,2,0,,0
loto6,mixed,1587,1588,9 11 28 32 37 38,6 16 27 31 32 34,11,1,1,,0
loto6,balance,1588,1589,15 19 24 32 37 38,11 21 25 31 36 39,32,0,1,,0
loto6,frequent,1588,1589,2 6 27 32 37 38,11 21 25 31 36 39,32,0,1,,0
loto6,overdue,1588,1589,1 4 9 25 26 38,11 21 25 31 36 39,32,1,0,,0
loto6,high_payout,1588,1589,32 33 35 37 38 42,11 21 25 31 36 39,32,0,1,,0
loto6,random,1588,1589,10 19 27 32 37 42,11 21 25 31 36 39,32,0,1,,0
loto6,sougaku_delete,1588,1589,19 21 24 28 32 37,11 21 25 31 36 39,32,1,1,,0
loto6,mixed,1588,1589,6 19 21 24 32 37,11 21 25 31 36 39,32,1,1,,0
loto6,balance,1589,1590,6 15 19 24 32 37,10 12 15 29 33 42,17,1,0,,0
loto6,frequent,1589,1590,2 24 27 32 37 38,10 12 15 29 33 42,17,0,0,,0
loto6,overdue,1589,1590,1 4 9 26 28 38,10 12 15 29 33 42,17,0,0,,0
loto6,high_payout,1589,1590,9 26 32 37 38 41,10 12 15 29 33 42,17,0,0,,0
loto6,random,1589,1590,4 17 18 24 30 37,10 12 15 29 33 42,17,0,1,,0
loto6,sougaku_delete,1589,1590,16 19 24 27 32 37,10 12 15 29 33 42,17,0,0,,0
loto6,mixed,1589,1590,15 19 24 32 37 38,10 12 15 29 33 42,17,1,0,,0
loto6,balance,1590,1591,6 19 27 32 37 38,7 9 18 21 26 43,14,0,0,,0
loto6,frequent,1590,1591,2 5 6 32 37 42,7 9 18 21 26 43,14,0,0,,0
loto6,overdue,1590,1591,4 9 20 26 37 38,7 9 18 21 26 43,14,2,0,,0
loto6,high_payout,1590,1591,26 28 32 37 38 41,7 9 18 21 26 43,14,1,0,,0
loto6,random,1590,1591,8 19 21 28 37 42,7 9 18 21 26 43,14,1,0,,0
loto6,sougaku_delete,1590,1591,16 19 21 24 32 37,7 9 18 21 26 43,14,1,0,,0
loto6,mixed,1590,1591,4 9 26 28 37 38,7 9 18 21 26 43,14,2,0,,0
loto6,balance,1591,1592,2 5 24 28 32 37,4 16 25 30 36 43,19,0,0,,0
loto6,frequent,1591,1592,2 5 15 32 37 38,4 16 25 30 36 43,19,0,0,,0
loto6,overdue,1591,1592,4 8 20 28 37 38,4 16 25 30 36 43,19,1,0,,0
loto6,high_payout,1591,1592,19 28 32 37 38 41,4 16 25 30 36 43,19,0,1,,0
loto6,random,1591,1592,2 8 15 19 28 32,4 16 25 30 36 43,19,0,1,,0
loto6,sougaku_delete,1591,1592,2 19 24 27 32 37,4 16 25 30 36 43,19,0,1,,0
loto6,mixed,1591,1592,2 15 19 24 32 37,4 16 25 30 36 43,19,0,1,,0
loto6,balance,1592,1593,2 15 17 24 32 37,6 17 18 35 37 38,16,2,0,,0
loto6,frequent,1592,1593,2 6 32 37 38 42,6 17 18 35 37 38,16,3,0,5,1000
loto6,overdue,1592,1593,1 8 20 28 38 41,6 17 18 35 37 38,16,1,0,,0
loto6,high_payout,1592,1593,1 8 17 32 37 38,6 17 18 35 37 38,16,3,0,5,1000
loto6,random,1592,1593,5 6 10 23 37 42,6 17 18 35 37 38,16,2,0,,0
loto6,sougaku_delete,1592,1593,2 15 19 24 32 37,6 17 18 35 37 38,16,1,0,,0
loto6,mixed,1592,1593,19 22 32 37 38 41,6 17 18 35 37 38,16,2,0,,0
loto6,balance,1593,1594,2 15 19 28 32 37,1 5 6 13 34 36,18,0,0,,0
loto6,frequent,1593,1594,2 6 27 32 37 42,1 5 6 13 34 36,18,1,0,,0
loto6,overdue,1593,1594,1 3 8 14 20 23,1 5 6 13 34 36,18,1,0,,0
loto6,high_payout,1593,1594,8 19 24 32 39 41,1 5 6 13 34 36,18,0,0,,0
loto6,random,1593,1594,1 19 20 22 28 32,1 5 6 13 34 36,18,1,0,,0
loto6,sougaku_delete,1593,1594,19 21 24 28 32 37,1 5 6 13 34 36,18,0,0,,0
