"回号","抽せん日","等級","当せん口数","当せん金額"
"1053","2016-03-14","2等","23","4779400"
"1053","2016-03-14","3等","412","320100"
"1053","2016-03-14","4等","1593","7500"
"1053","2016-03-14","5等","216691","1000"
"1054","2016-03-17","1等","1","107805100"
"1054","2016-03-17","2等","9","10780400"
"1054","2016-03-17","3等","329","353800"
"1054","2016-03-17","4等","13690","7500"
"1054","2016-03-17","5等","206139","1000"
"1055","2016-03-21","1等","0","0"
"1055","2016-03-21","2等","10","9432500"
"1055","2016-03-21","3等","254","445600"
"1055","2016-03-21","4等","12223","8100"
"1055","2016-03-21","5等","184437","1000"
"1056","2016-03-24","1等","0","0"
"1056","2016-03-24","2等","7","17268200"
"1056","2016-03-24","3等","197","736300"
"1056","2016-03-24","4等","10229","12500"
"1056","2016-03-24","5等","168887","1000"
"1057","2016-03-28","1等","1","376797400"
"1057","2016-03-28","2等","10","12391100"
"1057","2016-03-28","3等","304","489100"
"1057","2016-03-28","4等","14181","9200"
"1057","2016-03-28","5等","230885","1000"
"1058","2016-03-31","1等","1","115484500"
"1058","2016-03-31","2等","8","12991900"
"1058","2016-03-31","3等","250","498800"
"1058","2016-03-31","4等","12891","8500"
"1058","2016-03-31","5等","196365","1000"
"1059","2016-04-04","1等","2","61718600"
"1059","2016-04-04","2等","5","22218500"
"1059","2016-04-04","3等","179","744700"
"1059","2016-04-04","4等","9556","12300"
"1059","2016-04-04","5等","160376","1000"
"1060","2016-04-07","1等","1","112704100"
"1060","2016-04-07","2等","4","25358200"
"1060","2016-04-07","3等","256","475400"
"1060","2016-04-07","4等","10719","10000"
"1060","2016-04-07","5等","176459","1000"
"1061","2016-04-11","1等","1","121147800"
"1061","2016-04-11","2等","7","15576000"
"1061","2016-04-11","3等","200","654100"
"1061","2016-04-11","4等","10082","11400"
"1061","2016-04-11","5等","170517","1000"
"1062","2016-04-14","1等","0","0"
"1062","2016-04-14","2等","1","107383400"
"1062","2016-04-14","3等","155","831300"
"1062","2016-04-14","4等","9107","12400"
"1062","2016-04-14","5等","163002","1000"
"1063","2016-04-18","1等","2","127447200"
"1063","2016-04-18","2等","3","40673100"
"1063","2016-04-18","3等","311","470800"
"1063","2016-04-18","4等","13335","9600"
"1063","2016-04-18","5等","210535","1000"
"1064","2016-04-21","1等","1","112756900"
"1064","2016-04-21","2等","11","9225400"
"1064","2016-04-21","3等","337","361300"
"1064","2016-04-21","4等","13852","7700"
"1064","2016-04-21","5等","197217","1000"
"1065","2016-04-25","1等","2","61590200"
"1065","2016-04-25","2等","1","110861400"
"1065","2016-04-25","3等","220","604600"
"1065","2016-04-25","4等","10286","11400"
"1065","2016-04-25","5等","174906","1000"
"1066","2016-04-28","1等","2","62523100"
"1066","2016-04-28","2等","9","12504500"
"1066","2016-04-28","3等","150","900300"
"1066","2016-04-28","4等","8782","13500"
"1066","2016-04-28","5等","152781","1000"
"1067","2016-05-02","1等","1","108258500"
"1067","2016-05-02","2等","11","8857400"
"1067","2016-05-02","3等","287","407300"
"1067","2016-05-02","4等","14127","7300"
"1067","2016-05-02","5等","218639","1000"
"1068","2016-05-05","1等","1","110869000"
"1068","2016-05-05","2等","3","33260400"
"1068","2016-05-05","3等","166","721300"
"1068","2016-05-05","4等","8710","12100"
"1068","2016-05-05","5等","145310","1000"
"1069","2016-05-09","1等","4","30234500"
"1069","2016-05-09","2等","9","12093700"
"1069","2016-05-09","3等","184","709800"
"1069","2016-05-09","4等","9501","12100"
"1069","2016-05-09","5等","157175","1000"
"1070","2016-05-12","1等","0","0"
"1070","2016-05-12","2等","5","21929900"
"1070","2016-05-12","3等","173","760500"
"1070","2016-05-12","4等","7986","14500"
"1070","2016-05-12","5等","144986","1000"
"1071","2016-05-16","1等","2","126632600"
"1071","2016-05-16","2等","10","11828700"
"1071","2016-05-16","3等","286","496300"
"1071","2016-05-16","4等","11483","10900"
"1071","2016-05-16","5等","188142","1000"
"1072","2016-05-19","1等","2","59091100"
"1072","2016-05-19","2等","6","17727100"
"1072","2016-05-19","3等","302","422600"
"1072","2016-05-19","4等","10227","11000"
"1072","2016-05-19","5等","152410","1000"
"1073","2016-05-23","1等","0","0"
"1073","2016-05-23","2等","6","16236800"
"1073","2016-05-23","3等","255","458400"
"1073","2016-05-23","4等","12971","7900"
"1073","2016-05-23","5等","196338","1000"
"1074","2016-05-26","1等","2","115607900"
"1074","2016-05-26","2等","13","8513100"
"1074","2016-05-26","3等","295","450100"
"1074","2016-05-26","4等","13570","8600"
"1074","2016-05-26","5等","212559","1000"
"1075","2016-05-30","1等","0","0"
"1075","2016-05-30","2等","5","20547500"
"1075","2016-05-30","3等","181","681100"
"1075","2016-05-30","4等","9771","11100"
"1075","2016-05-30","5等","168233","1000"
"1076","2016-06-02","1等","0","0"
"1076","2016-06-02","2等","2","63286300"
"1076","2016-06-02","3等","189","803600"
"1076","2016-06-02","4等","8612","15500"
"1076","2016-06-02","5等","157572","1000"
"1077","2016-06-06","1等","2","197901400"
"1077","2016-06-06","2等","13","9762200"
"1077","2016-06-06","3等","321","474400"
"1077","2016-06-06","4等","15244","8800"
"1077","2016-06-06","5等","231542","1000"
"1078","2016-06-09","1等","1","115777800"
"1078","2016-06-09","2等","3","34733000"
"1078","2016-06-09","3等","199","628300"
"1078","2016-06-09","4等","9609","11400"
"1078","2016-06-09","5等","157806","1000"
"1079","2016-06-13","1等","4","26765200"
"1079","2016-06-13","2等","9","10706000"
"1079","2016-06-13","3等","393","294200"
"1079","2016-06-13","4等","14781","6900"
"1079","2016-06-13","5等","193542","1000"
"1080","2016-06-16","1等","1","118773200"
"1080","2016-06-16","2等","12","8907900"
"1080","2016-06-16","3等","215","596600"
"1080","2016-06-16","4等","10966","10300"
"1080","2016-06-16","5等","172913","1000"
"1081","2016-06-20","1等","0","0"
"1081","2016-06-20","2等","6","16932600"
"1081","2016-06-20","3等","240","507900"
"1081","2016-06-20","4等","12616","8500"
"1081","2016-06-20","5等","202671","1000"
"1082","2016-06-23","1等","2","121707300"
"1082","2016-06-23","2等","5","23495000"
"1082","2016-06-23","3等","309","456200"
"1082","2016-06-23","4等","13159","9400"
"1082","2016-06-23","5等","202405","1000"
"1083","2016-06-27","1等","3","38342600"
"1083","2016-06-27","2等","2","51762100"
"1083","2016-06-27","3等","280","443600"
"1083","2016-06-27","4等","12477","8700"
"1083","2016-06-27","5等","191647","1000"
"1084","2016-06-30","1等","2","62278200"
"1084","2016-06-30","2等","9","12455500"
"1084","2016-06-30","3等","170","791200"
"1084","2016-06-30","4等","8315","14200"
"1084","2016-06-30","5等","152233","1000"
"1085","2016-07-04","1等","1","120330700"
"1085","2016-07-04","2等","4","27074100"
"1085","2016-07-04","3等","264","492200"
"1085","2016-07-04","4等","10882","10500"
"1085","2016-07-04","5等","158671","1000"
"1086","2016-07-07","1等","0","0"
"1086","2016-07-07","2等","5","20635100"
"1086","2016-07-07","3等","176","703400"
"1086","2016-07-07","4等","10120","10700"
"1086","2016-07-07","5等","177784","1000"
"1087","2016-07-11","1等","1","245458400"
"1087","2016-07-11","2等","6","19622400"
"1087","2016-07-11","3等","214","660100"
"1087","2016-07-11","4等","12149","10200"
"1087","2016-07-11","5等","199421","1000"
"1088","2016-07-14","1等","2","52484700"
"1088","2016-07-14","2等","13","7267000"
"1088","2016-07-14","3等","514","220500"
"1088","2016-07-14","4等","16121","6200"
"1088","2016-07-14","5等","193377","1000"
"1089","2016-07-18","1等","1","110844700"
"1089","2016-07-18","2等","8","12469900"
"1089","2016-07-18","3等","198","604600"
"1089","2016-07-18","4等","9164","11500"
"1089","2016-07-18","5等","150369","1000"
"1090","2016-07-21","1等","2","52371900"
"1090","2016-07-21","2等","9","10474300"
"1090","2016-07-21","3等","374","302400"
"1090","2016-07-21","4等","13630","7300"
"1090","2016-07-21","5等","191289","1000"
"1091","2016-07-25","1等","15","8046100"
"1091","2016-07-25","2等","2","54310800"
"1091","2016-07-25","3等","347","375600"
"1091","2016-07-25","4等","8833","13000"
"1091","2016-07-25","5等","139155","1000"
"1092","2016-07-28","1等","1","104835100"
"1092","2016-07-28","2等","11","8577300"
"1092","2016-07-28","3等","257","440500"
"1092","2016-07-28","4等","13016","7600"
"1092","2016-07-28","5等","195486","1000"
"1093","2016-08-01","1等","0","0"
"1093","2016-08-01","2等","3","35760000"
"1093","2016-08-01","3等","146","881700"
"1093","2016-08-01","4等","8073","14000"
"1093","2016-08-01","5等","136131","1000"
"1094","2016-08-04","1等","1","243901900"
"1094","2016-08-04","2等","7","16032800"
"1094","2016-08-04","3等","245","549600"
"1094","2016-08-04","4等","11565","10200"
"1094","2016-08-04","5等","190507","1000"
"1095","2016-08-08","1等","2","46378400"
"1095","2016-08-08","2等","18","4637800"
"1095","2016-08-08","3等","471","212600"
"1095","2016-08-08","4等","17901","4900"
"1095","2016-08-08","5等","226412","1000"
"1096","2016-08-11","1等","0","0"
"1096","2016-08-11","2等","3","32235500"
"1096","2016-08-11","3等","256","453300"
"1096","2016-08-11","4等","8542","11900"
"1096","2016-08-11","5等","140731","1000"
"1097","2016-08-15","1等","1","220816300"
"1097","2016-08-15","2等","11","9275100"
"1097","2016-08-15","3等","309","396200"
"1097","2016-08-15","4等","14524","7400"
"1097","2016-08-15","5等","217395","1000"
"1098","2016-08-18","1等","0","0"
"1098","2016-08-18","2等","5","22216900"
"1098","2016-08-18","3等","109","1222900"
"1098","2016-08-18","4等","6443","18200"
"1098","2016-08-18","5等","121343","1000"
"1099","2016-08-22","1等","5","45971700"
"1099","2016-08-22","2等","6","15964400"
"1099","2016-08-22","3等","495","232200"
"1099","2016-08-22","4等","20738","4800"
"1099","2016-08-22","5等","259629","1000"
"1100","2016-08-25","1等","3","37958600"
"1100","2016-08-25","2等","7","14641000"
"1100","2016-08-25","3等","316","389100"
"1100","2016-08-25","4等","12108","8900"
"1100","2016-08-25","5等","183363","1000"
"1101","2016-08-29","1等","1","104501300"
"1101","2016-08-29","2等","18","5225000"
"1101","2016-08-29","3等","352","320600"
"1101","2016-08-29","4等","14895","6600"
"1101","2016-08-29","5等","215598","1000"
"1102","2016-09-01","1等","2","53346000"
"1102","2016-09-01","2等","5","19204400"
"1102","2016-09-01","3等","334","344900"
"1102","2016-09-01","4等","14321","7000"
"1102","2016-09-01","5等","207390","1000"
"1103","2016-09-05","1等","0","0"
"1103","2016-09-05","2等","8","12223700"
"1103","2016-09-05","3等","256","458300"
"1103","2016-09-05","4等","13401","7700"
"1103","2016-09-05","5等","199579","1000"
"1104","2016-09-08","1等","1","240488900"
"1104","2016-09-08","2等","8","14831000"
"1104","2016-09-08","3等","147","968500"
"1104","2016-09-08","4等","9710","12900"
"1104","2016-09-08","5等","166967","1000"
"1105","2016-09-12","1等","3","39244000"
"1105","2016-09-12","2等","4","26489500"
"1105","2016-09-12","3等","176","722400"
"1105","2016-09-12","4等","10118","11000"
"1105","2016-09-12","5等","165330","1000"
"1106","2016-09-15","1等","3","35491900"
"1106","2016-09-15","2等","7","13689600"
"1106","2016-09-15","3等","285","403400"
"1106","2016-09-15","4等","13184","7600"
"1106","2016-09-15","5等","193826","1000"
"1107","2016-09-19","1等","1","99931500"
"1107","2016-09-19","2等","5","17987500"
"1107","2016-09-19","3等","233","463100"
"1107","2016-09-19","4等","11718","8100"
"1107","2016-09-19","5等","184362","1000"
"1108","2016-09-22","1等","0","0"
"1108","2016-09-22","2等","2","49302700"
"1108","2016-09-22","3等","217","545200"
"1108","2016-09-22","4等","8895","11700"
"1108","2016-09-22","5等","144072","1000"
"1109","2016-09-26","1等","2","116339700"
"1109","2016-09-26","2等","12","9233600"
"1109","2016-09-26","3等","355","374500"
"1109","2016-09-26","4等","15025","7800"
"1109","2016-09-26","5等","223291","1000"
"1110","2016-09-29","1等","1","119660300"
"1110","2016-09-29","2等","3","35897700"
"1110","2016-09-29","3等","138","936400"
"1110","2016-09-29","4等","7404","15300"
"1110","2016-09-29","5等","139014","1000"
"1111","2016-10-03","1等","2","56059200"
"1111","2016-10-03","2等","5","20181100"
"1111","2016-10-03","3等","249","486200"
"1111","2016-10-03","4等","10910","9700"
"1111","2016-10-03","5等","173574","1000"
"1112","2016-10-06","1等","0","0"
"1112","2016-10-06","2等","1","98295100"
"1112","2016-10-06","3等","218","541000"
"1112","2016-10-06","4等","10804","9600"
"1112","2016-10-06","5等","171416","1000"
"1113","2016-10-10","1等","1","232610100"
"1113","2016-10-10","2等","15","7403400"
"1113","2016-10-10","3等","216","616900"
"1113","2016-10-10","4等","10805","10800"
"1113","2016-10-10","5等","172551","1000"
"1114","2016-10-13","1等","0","0"
"1114","2016-10-13","2等","8","11980300"
"1114","2016-10-13","3等","190","605300"
"1114","2016-10-13","4等","10923","9200"
"1114","2016-10-13","5等","174790","1000"
"1115","2016-10-17","1等","4","56683600"
"1115","2016-10-17","2等","11","9837800"
"1115","2016-10-17","3等","417","311400"
"1115","2016-10-17","4等","16046","7100"
"1115","2016-10-17","5等","232595","1000"
"1116","2016-10-20","1等","0","0"
"1116","2016-10-20","2等","0","0"
"1116","2016-10-20","3等","168","764000"
"1116","2016-10-20","4等","7807","14500"
"1116","2016-10-20","5等","138057","1000"
"1117","2016-10-24","1等","2","174617600"
"1117","2016-10-24","2等","8","13883700"
"1117","2016-10-24","3等","567","235000"
"1117","2016-10-24","4等","21364","5500"
"1117","2016-10-24","5等","282219","1000"
"1118","2016-10-27","1等","0","0"
"1118","2016-10-27","2等","6","17537400"
"1118","2016-10-27","3等","281","449300"
"1118","2016-10-27","4等","9877","11200"
"1118","2016-10-27","5等","164430","1000"
"1119","2016-10-31","1等","3","81465700"
"1119","2016-10-31","2等","7","16390000"
"1119","2016-10-31","3等","324","424900"
"1119","2016-10-31","4等","13580","8900"
"1119","2016-10-31","5等","211017","1000"
"1120","2016-11-03","1等","0","0"
"1120","2016-11-03","2等","4","25024400"
"1120","2016-11-03","3等","178","674800"
"1120","2016-11-03","4等","9105","11600"
"1120","2016-11-03","5等","156071","1000"
"1121","2016-11-07","1等","0","0"
"1121","2016-11-07","2等","3","41424200"
"1121","2016-11-07","3等","164","909300"
"1121","2016-11-07","4等","9921","13200"
"1121","2016-11-07","5等","178687","1000"
"1122","2016-11-10","1等","0","0"
"1122","2016-11-10","2等","1","135292500"
"1122","2016-11-10","3等","182","892000"
"1122","2016-11-10","4等","8596","16600"
"1122","2016-11-10","5等","159494","1000"
"1123","2016-11-14","1等","3","184681300"
"1123","2016-11-14","2等","15","9264800"
"1123","2016-11-14","3等","246","677900"
"1123","2016-11-14","4等","14227","10300"
"1123","2016-11-14","5等","231821","1000"
"1124","2016-11-17","1等","1","120119000"
"1124","2016-11-17","2等","2","54053100"
"1124","2016-11-17","3等","192","675600"
"1124","2016-11-17","4等","88801","12800"
"1124","2016-11-17","5等","146276","1000"
"1125","2016-11-21","1等","0","0"
"1125","2016-11-21","2等","7","14989700"
"1125","2016-11-21","3等","201","626400"
"1125","2016-11-21","4等","10191","10800"
"1125","2016-11-21","5等","165665","1000"
"1126","2016-11-24","1等","2","121776000"
"1126","2016-11-24","2等","6","19044400"
"1126","2016-11-24","3等","163","841200"
"1126","2016-11-24","4等","9404","12800"
"1126","2016-11-24","5等","166812","1000"
"1127","2016-11-28","1等","0","0"
"1127","2016-11-28","2等","3","34377200"
"1127","2016-11-28","3等","235","526600"
"1127","2016-11-28","4等","10996","9900"
"1127","2016-11-28","5等","177119","1000"
"1128","2016-12-01","1等","0","0"
"1128","2016-12-01","2等","8","14655600"
"1128","2016-12-01","3等","318","442400"
"1128","2016-12-01","4等","13056","9500"
"1128","2016-12-01","5等","196830","1000"
"1129","2016-12-05","1等","2","193235600"
"1129","2016-12-05","2等","13","9803300"
"1129","2016-12-05","3等","350","436900"
"1129","2016-12-05","4等","15340","8700"
"1129","2016-12-05","5等","233083","1000"
"1130","2016-12-08","1等","1","121251200"
"1130","2016-12-08","2等","5","21825000"
"1130","2016-12-08","3等","214","611900"
"1130","2016-12-08","4等","9379","12300"
"1130","2016-12-08","5等","152854","1000"
