game,drawNumber,drawDate,mainNumbers,bonusNumbers,salesAmount,carryoverAmount,prizeTiers
"loto7","70","2014-08-08","9 10 18 21 27 33 35","4 11","","0","[{""tier"":1,""winners"":3,""prizeYen"":222116800},{""tier"":2,""winners"":15,""prizeYen"":6723700},{""tier"":3,""winners"":163,""prizeYen"":866200},{""tier"":4,""winners"":7266,""prizeYen"":11400},{""tier"":5,""winners"":102768,""prizeYen"":1900},{""tier"":6,""winners"":178645,""prizeYen"":1000}]"
"loto7","71","2014-08-15","1 6 13 29 34 35 37","2 15","","225783715","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":2,""prizeYen"":37959300},{""tier"":3,""winners"":61,""prizeYen"":1742300},{""tier"":4,""winners"":3423,""prizeYen"":18200},{""tier"":5,""winners"":61037,""prizeYen"":2500},{""tier"":6,""winners"":118919,""prizeYen"":1100}]"
"loto7","72","2014-08-22","11 12 18 19 20 31 32","9 21","","0","[{""tier"":1,""winners"":5,""prizeYen"":103896700},{""tier"":2,""winners"":35,""prizeYen"":2815300},{""tier"":3,""winners"":120,""prizeYen"":1149500},{""tier"":4,""winners"":5236,""prizeYen"":15400},{""tier"":5,""winners"":84053,""prizeYen"":2300},{""tier"":6,""winners"":145081,""prizeYen"":1200}]"
"loto7","73","2014-08-29","12 16 23 25 27 30 32","28 33","","239746775","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":8881600},{""tier"":3,""winners"":96,""prizeYen"":1165600},{""tier"":4,""winners"":4888,""prizeYen"":13400},{""tier"":5,""winners"":79551,""prizeYen"":2000},{""tier"":6,""winners"":137375,""prizeYen"":1000}]"
"loto7","74","2014-09-05","5 13 14 15 16 24 31","9 11","","538287400","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":10902000},{""tier"":3,""winners"":115,""prizeYen"":1194400},{""tier"":4,""winners"":6063,""prizeYen"":13200},{""tier"":5,""winners"":100706,""prizeYen"":1900},{""tier"":6,""winners"":168688,""prizeYen"":1000}]"
"loto7","75","2014-09-12","4 9 15 17 19 35 37","10 20","","0","[{""tier"":1,""winners"":2,""prizeYen"":434459600},{""tier"":2,""winners"":9,""prizeYen"":12033700},{""tier"":3,""winners"":107,""prizeYen"":1417000},{""tier"":4,""winners"":5858,""prizeYen"":15100},{""tier"":5,""winners"":102544,""prizeYen"":2100},{""tier"":6,""winners"":164397,""prizeYen"":1100}]"
"loto7","76","2014-09-19","4 13 18 29 32 34 36","24 33","","0","[{""tier"":1,""winners"":1,""prizeYen"":241111000},{""tier"":2,""winners"":5,""prizeYen"":15503500},{""tier"":3,""winners"":131,""prizeYen"":828400},{""tier"":4,""winners"":4941,""prizeYen"":12800},{""tier"":5,""winners"":76086,""prizeYen"":2000},{""tier"":6,""winners"":141102,""prizeYen"":900}]"
"loto7","77","2014-09-26","3 10 23 25 26 28 30","15 29","","220682015","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":9431900},{""tier"":3,""winners"":99,""prizeYen"":1067000},{""tier"":4,""winners"":4833,""prizeYen"":12600},{""tier"":5,""winners"":79505,""prizeYen"":1900},{""tier"":6,""winners"":134731,""prizeYen"":1000}]"
"loto7","78","2014-10-03","5 6 10 14 24 28 36","7 20","","0","[{""tier"":1,""winners"":2,""prizeYen"":245019800},{""tier"":2,""winners"":8,""prizeYen"":11188900},{""tier"":3,""winners"":134,""prizeYen"":935100},{""tier"":4,""winners"":6232,""prizeYen"":11700},{""tier"":5,""winners"":93845,""prizeYen"":1900},{""tier"":6,""winners"":153240,""prizeYen"":1000}]"
"loto7","79","2014-10-10","2 4 7 9 21 29 37","6 36","","213723005","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":9076100},{""tier"":3,""winners"":83,""prizeYen"":1224700},{""tier"":4,""winners"":4630,""prizeYen"":12800},{""tier"":5,""winners"":76764,""prizeYen"":1900},{""tier"":6,""winners"":127730,""prizeYen"":1000}]"
"loto7","80","2014-10-17","2 5 10 18 21 24 27","25 34","","482184370","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":15082300},{""tier"":3,""winners"":161,""prizeYen"":786800},{""tier"":4,""winners"":6067,""prizeYen"":12200},{""tier"":5,""winners"":91076,""prizeYen"":2000},{""tier"":6,""winners"":142350,""prizeYen"":1100}]"
"loto7","81","2014-10-24","1 3 10 18 28 31 35","9 21","","805203145","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":10885100},{""tier"":3,""winners"":117,""prizeYen"":1302400},{""tier"":4,""winners"":6097,""prizeYen"":14600},{""tier"":5,""winners"":101530,""prizeYen"":2100},{""tier"":6,""winners"":176500,""prizeYen"":1100}]"
"loto7","82","2014-10-31","1 3 16 20 25 27 34","18 37","","1195576075","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":13060900},{""tier"":3,""winners"":117,""prizeYen"":1562800},{""tier"":4,""winners"":6744,""prizeYen"":15900},{""tier"":5,""winners"":116324,""prizeYen"":2200},{""tier"":6,""winners"":191383,""prizeYen"":1200}]"
"loto7","83","2014-11-07","1 11 21 26 28 32 35","18 22","","1619633575","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":13156900},{""tier"":3,""winners"":118,""prizeYen"":1717000},{""tier"":4,""winners"":7047,""prizeYen"":16800},{""tier"":5,""winners"":123990,""prizeYen"":2300},{""tier"":6,""winners"":218185,""prizeYen"":1200}]"
"loto7","84","2014-11-14","8 16 23 28 29 35 36","12 37","","2095793915","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":23,""prizeYen"":6770600},{""tier"":3,""winners"":236,""prizeYen"":923700},{""tier"":4,""winners"":12518,""prizeYen"":10200},{""tier"":5,""winners"":180209,""prizeYen"":1700},{""tier"":6,""winners"":291170,""prizeYen"":900}]"
"loto7","85","2014-11-21","6 7 10 11 22 26 35","14 23","","1808128280","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":22,""prizeYen"":7538600},{""tier"":3,""winners"":242,""prizeYen"":959400},{""tier"":4,""winners"":10771,""prizeYen"":12600},{""tier"":5,""winners"":170753,""prizeYen"":1900},{""tier"":6,""winners"":306651,""prizeYen"":900}]"
"loto7","86","2014-11-28","3 10 20 21 22 26 30","24 35","","1416245085","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":16,""prizeYen"":8694200},{""tier"":3,""winners"":153,""prizeYen"":1272800},{""tier"":4,""winners"":7353,""prizeYen"":15500},{""tier"":5,""winners"":120914,""prizeYen"":2300},{""tier"":6,""winners"":205807,""prizeYen"":1200}]"
"loto7","87","2014-12-05","8 9 12 18 20 28 31","13 15","","1790275855","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":13,""prizeYen"":9776900},{""tier"":3,""winners"":138,""prizeYen"":1289400},{""tier"":4,""winners"":7821,""prizeYen"":13300},{""tier"":5,""winners"":127559,""prizeYen"":2000},{""tier"":6,""winners"":223589,""prizeYen"":1000}]"
"loto7","88","2014-12-12","3 4 10 14 25 29 30","18 19","","2182851930","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":12013600},{""tier"":3,""winners"":177,""prizeYen"":1045200},{""tier"":4,""winners"":8800,""prizeYen"":12300},{""tier"":5,""winners"":136071,""prizeYen"":1900},{""tier"":6,""winners"":235427,""prizeYen"":1000}]"
"loto7","89","2014-12-19","1 3 11 26 28 34 36","17 20","","2591414655","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":12,""prizeYen"":11582900},{""tier"":3,""winners"":159,""prizeYen"":1223800},{""tier"":4,""winners"":8388,""prizeYen"":13600},{""tier"":5,""winners"":138336,""prizeYen"":2000},{""tier"":6,""winners"":224541,""prizeYen"":1100}]"
"loto7","90","2014-12-26","2 8 9 13 14 18 37","11 25","","2234360775","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":15,""prizeYen"":10036600},{""tier"":3,""winners"":153,""prizeYen"":1377500},{""tier"":4,""winners"":8377,""prizeYen"":14700},{""tier"":5,""winners"":142874,""prizeYen"":2100},{""tier"":6,""winners"":267154,""prizeYen"":1000}]"
"loto7","91","2015-01-09","1 5 7 14 15 25 35","18 24","","2671288235","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":18,""prizeYen"":8186000},{""tier"":3,""winners"":315,""prizeYen"":654800},{""tier"":4,""winners"":11332,""prizeYen"":10600},{""tier"":5,""winners"":162096,""prizeYen"":1800},{""tier"":6,""winners"":260376,""prizeYen"":1000}]"
"loto7","92","2015-01-16","4 5 15 25 26 29 32","11 27","","2276371255","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":9,""prizeYen"":15195400},{""tier"":3,""winners"":162,""prizeYen"":1181800},{""tier"":4,""winners"":7853,""prizeYen"":14300},{""tier"":5,""winners"":133466,""prizeYen"":2000},{""tier"":6,""winners"":245160,""prizeYen"":1000}]"
"loto7","93","2015-01-23","2 5 11 14 17 30 32","31 37","","1052449145","[{""tier"":1,""winners"":2,""prizeYen"":800000000},{""tier"":2,""winners"":10,""prizeYen"":12969400},{""tier"":3,""winners"":139,""prizeYen"":1306200},{""tier"":4,""winners"":7146,""prizeYen"":14900},{""tier"":5,""winners"":117498,""prizeYen"":2200},{""tier"":6,""winners"":196034,""prizeYen"":1200}]"
"loto7","94","2015-01-30","13 19 20 27 28 29 30","26 36","","0","[{""tier"":1,""winners"":2,""prizeYen"":705794000},{""tier"":2,""winners"":8,""prizeYen"":15220500},{""tier"":3,""winners"":120,""prizeYen"":1420500},{""tier"":4,""winners"":6192,""prizeYen"":16100},{""tier"":5,""winners"":104231,""prizeYen"":2300},{""tier"":6,""winners"":181697,""prizeYen"":1200}]"
"loto7","95","2015-02-06","1 8 13 14 18 30 34","26 36","","268239710","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":18009000},{""tier"":3,""winners"":89,""prizeYen"":1416400},{""tier"":4,""winners"":4775,""prizeYen"":15400},{""tier"":5,""winners"":79565,""prizeYen"":2200},{""tier"":6,""winners"":146366,""prizeYen"":1100}]"
"loto7","96","2015-02-13","9 11 14 21 22 23 24","10 36","","573705620","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":15,""prizeYen"":6898400},{""tier"":3,""winners"":130,""prizeYen"":1114300},{""tier"":4,""winners"":6426,""prizeYen"":13200},{""tier"":5,""winners"":103877,""prizeYen"":2000},{""tier"":6,""winners"":180889,""prizeYen"":1000}]"
"loto7","97","2015-02-20","7 13 14 16 22 24 35","1 29","","99001930","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":16,""prizeYen"":6932900},{""tier"":3,""winners"":129,""prizeYen"":1203800},{""tier"":4,""winners"":6927,""prizeYen"":13100},{""tier"":5,""winners"":111308,""prizeYen"":2000},{""tier"":6,""winners"":178510,""prizeYen"":1100}]"
"loto7","98","2015-02-27","3 9 11 13 19 25 33","10 30","","387567960","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":18,""prizeYen"":5366700},{""tier"":3,""winners"":189,""prizeYen"":715500},{""tier"":4,""winners"":7746,""prizeYen"":10200},{""tier"":5,""winners"":109792,""prizeYen"":1700},{""tier"":6,""winners"":172961,""prizeYen"":1000}]"
"loto7","99","2015-03-06","13 17 22 24 27 28 35","11 19","","0","[{""tier"":1,""winners"":1,""prizeYen"":699064600},{""tier"":2,""winners"":11,""prizeYen"":9328000},{""tier"":3,""winners"":131,""prizeYen"":1096500},{""tier"":4,""winners"":6826,""prizeYen"":12300},{""tier"":5,""winners"":105445,""prizeYen"":1900},{""tier"":6,""winners"":176597,""prizeYen"":1000}]"
"loto7","100","2015-03-13","1 2 11 16 25 35 36","9 14","","248837600","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":14043600},{""tier"":3,""winners"":76,""prizeYen"":1552100},{""tier"":4,""winners"":4479,""prizeYen"":15400},{""tier"":5,""winners"":78016,""prizeYen"":2100},{""tier"":6,""winners"":152645,""prizeYen"":1000}]"
"loto7","101","2015-03-20","11 12 21 23 28 36 37","3 16","","546062785","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":10648500},{""tier"":3,""winners"":147,""prizeYen"":912700},{""tier"":4,""winners"":5973,""prizeYen"":13100},{""tier"":5,""winners"":97792,""prizeYen"":1900},{""tier"":6,""winners"":177936,""prizeYen"":900}]"
"loto7","102","2015-03-27","1 4 8 27 28 29 31","13 25","","0","[{""tier"":1,""winners"":3,""prizeYen"":295337700},{""tier"":2,""winners"":14,""prizeYen"":7795200},{""tier"":3,""winners"":155,""prizeYen"":985700},{""tier"":4,""winners"":7215,""prizeYen"":12400},{""tier"":5,""winners"":117503,""prizeYen"":1800},{""tier"":6,""winners"":200661,""prizeYen"":900}]"
"loto7","103","2015-04-03","2 3 11 12 22 35 36","30 34","","237715660","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":27272900},{""tier"":3,""winners"":134,""prizeYen"":854800},{""tier"":4,""winners"":5989,""prizeYen"":11200},{""tier"":5,""winners"":91551,""prizeYen"":1800},{""tier"":6,""winners"":133012,""prizeYen"":1100}]"
"loto7","104","2015-04-10","7 9 11 15 16 22 37","12 13","","0","[{""tier"":1,""winners"":1,""prizeYen"":523951100},{""tier"":2,""winners"":7,""prizeYen"":13662100},{""tier"":3,""winners"":129,""prizeYen"":1037800},{""tier"":4,""winners"":6241,""prizeYen"":12500},{""tier"":5,""winners"":98767,""prizeYen"":1900},{""tier"":6,""winners"":168004,""prizeYen"":1000}]"
"loto7","105","2015-04-17","3 15 19 20 26 28 33","17 21","","0","[{""tier"":1,""winners"":1,""prizeYen"":248384000},{""tier"":2,""winners"":12,""prizeYen"":6977900},{""tier"":3,""winners"":116,""prizeYen"":1010500},{""tier"":4,""winners"":5412,""prizeYen"":12700},{""tier"":5,""winners"":85105,""prizeYen"":1900},{""tier"":6,""winners"":137748,""prizeYen"":1100}]"
"loto7","106","2015-04-24","6 10 12 19 21 22 30","1 11","","242369330","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":8217800},{""tier"":3,""winners"":105,""prizeYen"":1095600},{""tier"":4,""winners"":4888,""prizeYen"":13800},{""tier"":5,""winners"":78353,""prizeYen"":2100},{""tier"":6,""winners"":144248,""prizeYen"":1000}]"
"loto7","107","2015-05-01","3 8 9 13 17 27 33","29 31","","543591915","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":15,""prizeYen"":6523000},{""tier"":3,""winners"":165,""prizeYen"":830100},{""tier"":4,""winners"":7623,""prizeYen"":10500},{""tier"":5,""winners"":112363,""prizeYen"":1700},{""tier"":6,""winners"":182521,""prizeYen"":900}]"
"loto7","108","2015-05-08","2 6 7 8 28 30 36","18 21","","856434470","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":15,""prizeYen"":6899600},{""tier"":3,""winners"":164,""prizeYen"":883400},{""tier"":4,""winners"":7155,""prizeYen"":11800},{""tier"":5,""winners"":111653,""prizeYen"":1800},{""tier"":6,""winners"":180825,""prizeYen"":1000}]"
"loto7","109","2015-05-15","6 17 20 21 24 30 32","7 23","","1194796700","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":16296700},{""tier"":3,""winners"":116,""prizeYen"":1376700},{""tier"":4,""winners"":5373,""prizeYen"":17400},{""tier"":5,""winners"":90074,""prizeYen"":2500},{""tier"":6,""winners"":168077,""prizeYen"":1200}]"
"loto7","110","2015-05-22","4 12 22 30 31 35 36","19 37","","1552785590","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":24076400},{""tier"":3,""winners"":97,""prizeYen"":1737400},{""tier"":4,""winners"":5982,""prizeYen"":16500},{""tier"":5,""winners"":107601,""prizeYen"":2200},{""tier"":6,""winners"":193433,""prizeYen"":1100}]"
"loto7","111","2015-05-29","7 8 9 24 28 30 33","1 34","","1156138945","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":20,""prizeYen"":6520500},{""tier"":3,""winners"":462,""prizeYen"":395100},{""tier"":4,""winners"":9785,""prizeYen"":10900},{""tier"":5,""winners"":141811,""prizeYen"":1800},{""tier"":6,""winners"":216444,""prizeYen"":1000}]"
"loto7","112","2015-06-05","6 7 10 15 27 35 36","13 20","","1500897975","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":10423500},{""tier"":3,""winners"":185,""prizeYen"":867600},{""tier"":4,""winners"":7596,""prizeYen"":12300},{""tier"":5,""winners"":124932,""prizeYen"":1800},{""tier"":6,""winners"":200050,""prizeYen"":1000}]"
"loto7","113","2015-06-12","4 6 7 9 15 17 37","14 20","","1865147520","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":24776900},{""tier"":3,""winners"":143,""prizeYen"":1212800},{""tier"":4,""winners"":8092,""prizeYen"":12500},{""tier"":5,""winners"":131713,""prizeYen"":1900},{""tier"":6,""winners"":197180,""prizeYen"":1000}]"
"loto7","114","2015-06-19","8 13 26 27 28 29 37","4 12","","1458876495","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":13,""prizeYen"":10381400},{""tier"":3,""winners"":176,""prizeYen"":1073500},{""tier"":4,""winners"":9938,""prizeYen"":11100},{""tier"":5,""winners"":149653,""prizeYen"":1800},{""tier"":6,""winners"":269436,""prizeYen"":900}]"
"loto7","115","2015-06-26","6 8 13 14 20 25 27","24 26","","1019016770","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":12,""prizeYen"":10371300},{""tier"":3,""winners"":208,""prizeYen"":837600},{""tier"":4,""winners"":8562,""prizeYen"":11900},{""tier"":5,""winners"":132365,""prizeYen"":1900},{""tier"":6,""winners"":223347,""prizeYen"":1000}]"
"loto7","116","2015-07-03","9 14 23 27 28 31 32","3 20","","585423220","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":7,""prizeYen"":16907200},{""tier"":3,""winners"":159,""prizeYen"":1042000},{""tier"":4,""winners"":8032,""prizeYen"":12100},{""tier"":5,""winners"":121251,""prizeYen"":1900},{""tier"":6,""winners"":196929,""prizeYen"":1000}]"
"loto7","117","2015-07-10","9 10 20 28 31 34 37","23 26","","913053470","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":27178600},{""tier"":3,""winners"":99,""prizeYen"":1537300},{""tier"":4,""winners"":5050,""prizeYen"":17600},{""tier"":5,""winners"":87904,""prizeYen"":2500},{""tier"":6,""winners"":165536,""prizeYen"":1100}]"
"loto7","118","2015-07-17","5 8 9 24 27 28 30","16 20","","1243142375","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":11925600},{""tier"":3,""winners"":213,""prizeYen"":705400},{""tier"":4,""winners"":11376,""prizeYen"":7700},{""tier"":5,""winners"":140813,""prizeYen"":1500},{""tier"":6,""winners"":198944,""prizeYen"":900}]"
"loto7","119","2015-07-24","3 6 8 14 15 25 36","24 35","","784900955","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":90,""prizeYen"":1234300},{""tier"":3,""winners"":223,""prizeYen"":697400},{""tier"":4,""winners"":11619,""prizeYen"":7800},{""tier"":5,""winners"":137464,""prizeYen"":1600},{""tier"":6,""winners"":229907,""prizeYen"":800}]"
"loto7","120","2015-07-31","2 16 18 26 32 35 37","9 36","","1103234440","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":21086900},{""tier"":3,""winners"":125,""prizeYen"":1180800},{""tier"":4,""winners"":5325,""prizeYen"":16200},{""tier"":5,""winners"":90974,""prizeYen"":2300},{""tier"":6,""winners"":163486,""prizeYen"":1100}]"
"loto7","121","2015-08-07","2 4 13 16 21 30 37","19 29","","628349190","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":3,""prizeYen"":35571400},{""tier"":3,""winners"":103,""prizeYen"":1450400},{""tier"":4,""winners"":5189,""prizeYen"":16800},{""tier"":5,""winners"":87477,""prizeYen"":2400},{""tier"":6,""winners"":164610,""prizeYen"":1000}]"
"loto7","122","2015-08-14","2 16 18 26 27 34 35","5 12","","926503785","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":11120500},{""tier"":3,""winners"":130,""prizeYen"":1077800},{""tier"":4,""winners"":6455,""prizeYen"":12700},{""tier"":5,""winners"":91608,""prizeYen"":2200},{""tier"":6,""winners"":171725,""prizeYen"":1000}]"
"loto7","123","2015-08-21","1 3 5 8 29 34 36","23 28","","472187410","[{""tier"":1,""winners"":1,""prizeYen"":800000000},{""tier"":2,""winners"":11,""prizeYen"":10030800},{""tier"":3,""winners"":117,""prizeYen"":1320200},{""tier"":4,""winners"":6184,""prizeYen"":14600},{""tier"":5,""winners"":112178,""prizeYen"":1900},{""tier"":6,""winners"":226852,""prizeYen"":800}]"
"loto7","124","2015-08-28","1 2 15 17 18 22 36","6 27","","0","[{""tier"":1,""winners"":1,""prizeYen"":785704400},{""tier"":2,""winners"":6,""prizeYen"":17461400},{""tier"":3,""winners"":94,""prizeYen"":1560300},{""tier"":4,""winners"":5424,""prizeYen"":15800},{""tier"":5,""winners"":91676,""prizeYen"":2300},{""tier"":6,""winners"":178588,""prizeYen"":1000}]"
