game,drawNumber,drawDate,mainNumbers,bonusNumbers,salesAmount,carryoverAmount,prizeTiers
"loto6","82","2002-05-02","10 12 19 25 26 39","28","","54432400","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":18,""prizeYen"":12721500},{""tier"":3,""winners"":610,""prizeYen"":450400},{""tier"":4,""winners"":28322,""prizeYen"":8500},{""tier"":5,""winners"":439538,""prizeYen"":1000}]"
"loto6","83","2002-05-09","1 16 21 28 35 37","30","","0","[{""tier"":1,""winners"":1,""prizeYen"":338040600},{""tier"":2,""winners"":12,""prizeYen"":21270400},{""tier"":3,""winners"":589,""prizeYen"":520000},{""tier"":4,""winners"":28110,""prizeYen"":9600},{""tier"":5,""winners"":441331,""prizeYen"":1000}]"
"loto6","84","2002-05-16","17 19 26 28 35 37","40","","0","[{""tier"":1,""winners"":17,""prizeYen"":15692300},{""tier"":2,""winners"":8,""prizeYen"":30011300},{""tier"":3,""winners"":778,""prizeYen"":370300},{""tier"":4,""winners"":30147,""prizeYen"":8400},{""tier"":5,""winners"":398537,""prizeYen"":1000}]"
"loto6","85","2002-05-23","5 13 18 22 23 32","28","","245818952","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":22,""prizeYen"":10056100},{""tier"":3,""winners"":723,""prizeYen"":367100},{""tier"":4,""winners"":37065,""prizeYen"":6300},{""tier"":5,""winners"":453131,""prizeYen"":1000}]"
"loto6","86","2002-05-30","3 7 16 24 29 36","26","","0","[{""tier"":1,""winners"":14,""prizeYen"":42353400},{""tier"":2,""winners"":27,""prizeYen"":11570800},{""tier"":3,""winners"":1793,""prizeYen"":209000},{""tier"":4,""winners"":51744,""prizeYen"":6300},{""tier"":5,""winners"":651376,""prizeYen"":1000}]"
"loto6","87","2002-06-06","3 8 12 36 39 41","10","","0","[{""tier"":1,""winners"":3,""prizeYen"":91415900},{""tier"":2,""winners"":7,""prizeYen"":35260100},{""tier"":3,""winners"":470,""prizeYen"":630100},{""tier"":4,""winners"":22651,""prizeYen"":11500},{""tier"":5,""winners"":372793,""prizeYen"":1000}]"
"loto6","88","2002-06-13","5 6 8 20 21 26","30","","0","[{""tier"":1,""winners"":4,""prizeYen"":64721700},{""tier"":2,""winners"":14,""prizeYen"":16642600},{""tier"":3,""winners"":411,""prizeYen"":680200},{""tier"":4,""winners"":20457,""prizeYen"":12000},{""tier"":5,""winners"":362961,""prizeYen"":1000}]"
"loto6","89","2002-06-20","3 13 23 30 35 43","21","","0","[{""tier"":1,""winners"":7,""prizeYen"":37734400},{""tier"":2,""winners"":14,""prizeYen"":16980300},{""tier"":3,""winners"":1734,""prizeYen"":164500},{""tier"":4,""winners"":29559,""prizeYen"":8500},{""tier"":5,""winners"":352769,""prizeYen"":1000}]"
"loto6","90","2002-06-27","13 15 17 18 30 32","9","","0","[{""tier"":1,""winners"":2,""prizeYen"":138036100},{""tier"":2,""winners"":9,""prizeYen"":27606900},{""tier"":3,""winners"":342,""prizeYen"":871700},{""tier"":4,""winners"":18739,""prizeYen"":14000},{""tier"":5,""winners"":330943,""prizeYen"":1000}]"
"loto6","91","2002-07-04","13 15 17 26 41 43","6","","272652637","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":40897500},{""tier"":3,""winners"":360,""prizeYen"":817900},{""tier"":4,""winners"":18661,""prizeYen"":13900},{""tier"":5,""winners"":352120,""prizeYen"":1000}]"
"loto6","92","2002-07-11","5 17 20 24 28 40","16","","0","[{""tier"":1,""winners"":2,""prizeYen"":327322500},{""tier"":2,""winners"":13,""prizeYen"":26445300},{""tier"":3,""winners"":764,""prizeYen"":539900},{""tier"":4,""winners"":34763,""prizeYen"":10400},{""tier"":5,""winners"":558790,""prizeYen"":1000}]"
"loto6","93","2002-07-18","10 23 33 36 37 41","28","","90824312","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":4,""prizeYen"":65434800},{""tier"":3,""winners"":293,""prizeYen"":1071900},{""tier"":4,""winners"":19838,""prizeYen"":13900},{""tier"":5,""winners"":383763,""prizeYen"":1000}]"
"loto6","94","2002-07-25","11 16 17 18 29 40","9","","0","[{""tier"":1,""winners"":3,""prizeYen"":129048500},{""tier"":2,""winners"":8,""prizeYen"":33335800},{""tier"":3,""winners"":430,""prizeYen"":744200},{""tier"":4,""winners"":25660,""prizeYen"":11000},{""tier"":5,""winners"":400459,""prizeYen"":1000}]"
"loto6","95","2002-08-01","2 3 12 15 25 27","33","","0","[{""tier"":1,""winners"":5,""prizeYen"":43829200},{""tier"":2,""winners"":13,""prizeYen"":15171500},{""tier"":3,""winners"":841,""prizeYen"":281400},{""tier"":4,""winners"":39241,""prizeYen"":5300},{""tier"":5,""winners"":558088,""prizeYen"":1000}]"
"loto6","96","2002-08-08","1 13 15 34 36 43","37","","0","[{""tier"":1,""winners"":2,""prizeYen"":128990100},{""tier"":2,""winners"":8,""prizeYen"":29022500},{""tier"":3,""winners"":418,""prizeYen"":666500},{""tier"":4,""winners"":20988,""prizeYen"":11700},{""tier"":5,""winners"":372713,""prizeYen"":1000}]"
"loto6","97","2002-08-15","4 10 17 34 35 42","43","","236692230","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":53255200},{""tier"":3,""winners"":448,""prizeYen"":570500},{""tier"":4,""winners"":19939,""prizeYen"":11300},{""tier"":5,""winners"":323401,""prizeYen"":1000}]"
"loto6","98","2002-08-22","7 16 34 37 38 39","8","","189047171","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":9,""prizeYen"":35235100},{""tier"":3,""winners"":464,""prizeYen"":820100},{""tier"":4,""winners"":27308,""prizeYen"":12200},{""tier"":5,""winners"":480615,""prizeYen"":1000}]"
"loto6","99","2002-08-29","5 9 12 28 29 39","27","","104053862","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":23,""prizeYen"":12326200},{""tier"":3,""winners"":720,""prizeYen"":472500},{""tier"":4,""winners"":36592,""prizeYen"":8200},{""tier"":5,""winners"":554349,""prizeYen"":1000}]"
"loto6","100","2002-09-05","6 8 11 14 31 33","23","","0","[{""tier"":1,""winners"":11,""prizeYen"":38560400},{""tier"":2,""winners"":35,""prizeYen"":8231300},{""tier"":3,""winners"":1054,""prizeYen"":328000},{""tier"":4,""winners"":42163,""prizeYen"":7200},{""tier"":5,""winners"":591591,""prizeYen"":1000}]"
"loto6","101","2002-09-12","21 27 29 30 36 40","23","","114154706","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":14,""prizeYen"":20195400},{""tier"":3,""winners"":246,""prizeYen"":1379200},{""tier"":4,""winners"":15862,""prizeYen"":18800},{""tier"":5,""winners"":320922,""prizeYen"":1000}]"
"loto6","102","2002-09-19","4 5 18 27 35 36","41","","0","[{""tier"":1,""winners"":4,""prizeYen"":103928500},{""tier"":2,""winners"":36,""prizeYen"":7538900},{""tier"":3,""winners"":916,""prizeYen"":355500},{""tier"":4,""winners"":32275,""prizeYen"":8900},{""tier"":5,""winners"":482669,""prizeYen"":1000}]"
"loto6","103","2002-09-26","1 16 17 27 29 34","39","","0","[{""tier"":1,""winners"":3,""prizeYen"":89200800},{""tier"":2,""winners"":15,""prizeYen"":16056000},{""tier"":3,""winners"":581,""prizeYen"":497400},{""tier"":4,""winners"":27080,""prizeYen"":9400},{""tier"":5,""winners"":459807,""prizeYen"":1000}]"
"loto6","104","2002-10-03","1 11 17 26 28 35","12","","0","[{""tier"":1,""winners"":6,""prizeYen"":42082300},{""tier"":2,""winners"":18,""prizeYen"":12624500},{""tier"":3,""winners"":818,""prizeYen"":333300},{""tier"":4,""winners"":35780,""prizeYen"":6700},{""tier"":5,""winners"":484032,""prizeYen"":1000}]"
"loto6","105","2002-10-10","1 9 14 22 25 34","18","","0","[{""tier"":1,""winners"":2,""prizeYen"":137026100},{""tier"":2,""winners"":16,""prizeYen"":15415300},{""tier"":3,""winners"":455,""prizeYen"":650400},{""tier"":4,""winners"":22948,""prizeYen"":11300},{""tier"":5,""winners"":398222,""prizeYen"":1000}]"
"loto6","106","2002-10-17","8 11 21 22 25 27","26","","0","[{""tier"":1,""winners"":2,""prizeYen"":128251100},{""tier"":2,""winners"":12,""prizeYen"":19237500},{""tier"":3,""winners"":539,""prizeYen"":513900},{""tier"":4,""winners"":28706,""prizeYen"":8500},{""tier"":5,""winners"":458153,""prizeYen"":1000}]"
"loto6","107","2002-10-24","4 5 11 12 28 32","37","","48191186","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":15,""prizeYen"":14891300},{""tier"":3,""winners"":681,""prizeYen"":393600},{""tier"":4,""winners"":33377,""prizeYen"":7000},{""tier"":5,""winners"":489113,""prizeYen"":1000}]"
"loto6","108","2002-10-31","9 22 23 25 34 37","8","","0","[{""tier"":1,""winners"":4,""prizeYen"":84243100},{""tier"":2,""winners"":8,""prizeYen"":32487600},{""tier"":3,""winners"":502,""prizeYen"":621200},{""tier"":4,""winners"":29437,""prizeYen"":9300},{""tier"":5,""winners"":464491,""prizeYen"":1000}]"
"loto6","109","2002-11-07","2 5 12 18 30 41","24","","71918699","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":23,""prizeYen"":10640200},{""tier"":3,""winners"":517,""prizeYen"":568000},{""tier"":4,""winners"":25729,""prizeYen"":10000},{""tier"":5,""winners"":414197,""prizeYen"":1000}]"
"loto6","110","2002-11-14","5 6 8 19 37 41","9","","381315724","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":34806800},{""tier"":3,""winners"":487,""prizeYen"":686100},{""tier"":4,""winners"":25102,""prizeYen"":11700},{""tier"":5,""winners"":423201,""prizeYen"":1000}]"
"loto6","111","2002-11-21","11 15 21 31 32 43","24","","0","[{""tier"":1,""winners"":6,""prizeYen"":135843900},{""tier"":2,""winners"":20,""prizeYen"":19518400},{""tier"":3,""winners"":708,""prizeYen"":661600},{""tier"":4,""winners"":35077,""prizeYen"":11700},{""tier"":5,""winners"":566719,""prizeYen"":1000}]"
"loto6","112","2002-11-28","16 18 23 25 29 30","41","","90468272","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":14,""prizeYen"":18672700},{""tier"":3,""winners"":565,""prizeYen"":555200},{""tier"":4,""winners"":27463,""prizeYen"":10000},{""tier"":5,""winners"":436302,""prizeYen"":1000}]"
"loto6","113","2002-12-05","3 17 27 29 30 42","6","","1913571","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":8,""prizeYen"":35037200},{""tier"":3,""winners"":451,""prizeYen"":745800},{""tier"":4,""winners"":26272,""prizeYen"":11200},{""tier"":5,""winners"":455528,""prizeYen"":1000}]"
"loto6","114","2002-12-12","7 13 14 29 38 42","9","","0","[{""tier"":1,""winners"":3,""prizeYen"":96073000},{""tier"":2,""winners"":16,""prizeYen"":16104500},{""tier"":3,""winners"":832,""prizeYen"":371600},{""tier"":4,""winners"":33620,""prizeYen"":8100},{""tier"":5,""winners"":467545,""prizeYen"":1000}]"
"loto6","115","2002-12-19","8 9 11 27 37 39","18","","0","[{""tier"":1,""winners"":3,""prizeYen"":87704500},{""tier"":2,""winners"":22,""prizeYen"":10763600},{""tier"":3,""winners"":752,""prizeYen"":377800},{""tier"":4,""winners"":36388,""prizeYen"":6800},{""tier"":5,""winners"":552962,""prizeYen"":1000}]"
"loto6","116","2002-12-26","8 10 15 16 26 31","42","","97738341","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":14,""prizeYen"":19140100},{""tier"":3,""winners"":552,""prizeYen"":582500},{""tier"":4,""winners"":27613,""prizeYen"":10200},{""tier"":5,""winners"":447169,""prizeYen"":1000}]"
"loto6","117","2003-01-09","5 7 19 20 38 43","4","","0","[{""tier"":1,""winners"":2,""prizeYen"":228456200},{""tier"":2,""winners"":13,""prizeYen"":24865600},{""tier"":3,""winners"":639,""prizeYen"":607000},{""tier"":4,""winners"":30088,""prizeYen"":11300},{""tier"":5,""winners"":466250,""prizeYen"":1000}]"
"loto6","118","2003-01-16","9 13 21 30 32 37","20","","0","[{""tier"":1,""winners"":7,""prizeYen"":43286000},{""tier"":2,""winners"":15,""prizeYen"":18179900},{""tier"":3,""winners"":614,""prizeYen"":532900},{""tier"":4,""winners"":26631,""prizeYen"":10800},{""tier"":5,""winners"":417829,""prizeYen"":1000}]"
"loto6","119","2003-01-23","3 4 11 12 15 30","17","","0","[{""tier"":1,""winners"":5,""prizeYen"":52449800},{""tier"":2,""winners"":17,""prizeYen"":13883600},{""tier"":3,""winners"":832,""prizeYen"":340400},{""tier"":4,""winners"":36069,""prizeYen"":6900},{""tier"":5,""winners"":529753,""prizeYen"":1000}]"
"loto6","120","2003-01-30","15 18 22 25 36 40","14","","0","[{""tier"":1,""winners"":2,""prizeYen"":143793600},{""tier"":2,""winners"":16,""prizeYen"":16176600},{""tier"":3,""winners"":574,""prizeYen"":541100},{""tier"":4,""winners"":28042,""prizeYen"":9700},{""tier"":5,""winners"":442494,""prizeYen"":1000}]"
"loto6","121","2003-02-06","3 8 10 22 28 41","35","","285431235","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":19,""prizeYen"":13520300},{""tier"":3,""winners"":583,""prizeYen"":528700},{""tier"":4,""winners"":28864,""prizeYen"":9400},{""tier"":5,""winners"":460271,""prizeYen"":1000}]"
"loto6","122","2003-02-13","19 20 21 25 33 42","41","","301170783","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":18,""prizeYen"":20786700},{""tier"":3,""winners"":705,""prizeYen"":636800},{""tier"":4,""winners"":35385,""prizeYen"":11100},{""tier"":5,""winners"":577268,""prizeYen"":1000}]"
"loto6","123","2003-02-20","14 21 26 28 29 31","8","","0","[{""tier"":1,""winners"":3,""prizeYen"":244266200},{""tier"":2,""winners"":16,""prizeYen"":24278800},{""tier"":3,""winners"":466,""prizeYen"":1000300},{""tier"":4,""winners"":29374,""prizeYen"":13900},{""tier"":5,""winners"":529941,""prizeYen"":1000}]"
"loto6","124","2003-02-27","4 17 23 30 39 40","28","","321968723","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":17,""prizeYen"":17045200},{""tier"":3,""winners"":619,""prizeYen"":561700},{""tier"":4,""winners"":28010,""prizeYen"":10900},{""tier"":5,""winners"":442250,""prizeYen"":1000}]"
"loto6","125","2003-03-06","11 15 19 30 36 41","10","","0","[{""tier"":1,""winners"":6,""prizeYen"":121122400},{""tier"":2,""winners"":14,""prizeYen"":26020400},{""tier"":3,""winners"":777,""prizeYen"":562600},{""tier"":4,""winners"":41364,""prizeYen"":9300},{""tier"":5,""winners"":653963,""prizeYen"":1000}]"
"loto6","126","2003-03-13","5 6 9 10 21 38","20","","115172879","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":9,""prizeYen"":31517000},{""tier"":3,""winners"":447,""prizeYen"":761400},{""tier"":4,""winners"":28682,""prizeYen"":10400},{""tier"":5,""winners"":474575,""prizeYen"":1000}]"
"loto6","127","2003-03-20","14 16 21 26 37 40","3","","69664311","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":21,""prizeYen"":15192300},{""tier"":3,""winners"":441,""prizeYen"":868100},{""tier"":4,""winners"":29025,""prizeYen"":11600},{""tier"":5,""winners"":494314,""prizeYen"":1000}]"
"loto6","128","2003-03-27","6 10 18 20 29 39","21","","0","[{""tier"":1,""winners"":3,""prizeYen"":140907200},{""tier"":2,""winners"":9,""prizeYen"":35305400},{""tier"":3,""winners"":537,""prizeYen"":710000},{""tier"":4,""winners"":26124,""prizeYen"":12800},{""tier"":5,""winners"":434474,""prizeYen"":1000}]"
"loto6","129","2003-04-03","6 18 25 26 30 42","24","","107379873","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":11,""prizeYen"":25149000},{""tier"":3,""winners"":557,""prizeYen"":595900},{""tier"":4,""winners"":28421,""prizeYen"":10300},{""tier"":5,""winners"":444317,""prizeYen"":1000}]"
"loto6","130","2003-04-10","22 30 31 34 38 39","2","","96226445","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":9,""prizeYen"":38884300},{""tier"":3,""winners"":298,""prizeYen"":1409200},{""tier"":4,""winners"":18691,""prizeYen"":19800},{""tier"":5,""winners"":378820,""prizeYen"":1000}]"
"loto6","131","2003-04-17","6 30 33 34 40 43","1","","481310551","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":57762100},{""tier"":3,""winners"":350,""prizeYen"":1188200},{""tier"":4,""winners"":18375,""prizeYen"":19900},{""tier"":5,""winners"":357941,""prizeYen"":1000}]"
"loto6","132","2003-04-24","3 18 23 31 32 37","1","","0","[{""tier"":1,""winners"":4,""prizeYen"":236257900},{""tier"":2,""winners"":15,""prizeYen"":27823000},{""tier"":3,""winners"":944,""prizeYen"":530500},{""tier"":4,""winners"":44871,""prizeYen"":9800},{""tier"":5,""winners"":704596,""prizeYen"":1000}]"
"loto6","133","2003-05-01","17 24 26 35 40 41","16","","128284143","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":7,""prizeYen"":42207500},{""tier"":3,""winners"":549,""prizeYen"":645700},{""tier"":4,""winners"":34945,""prizeYen"":8900},{""tier"":5,""winners"":476667,""prizeYen"":1000}]"
"loto6","134","2003-05-08","2 6 11 14 18 19","21","","0","[{""tier"":1,""winners"":5,""prizeYen"":93700700},{""tier"":2,""winners"":29,""prizeYen"":10558400},{""tier"":3,""winners"":1147,""prizeYen"":320300},{""tier"":4,""winners"":37674,""prizeYen"":8600},{""tier"":5,""winners"":565949,""prizeYen"":1000}]"
"loto6","135","2003-05-15","7 13 30 33 35 36","11","","0","[{""tier"":1,""winners"":2,""prizeYen"":161139000},{""tier"":2,""winners"":20,""prizeYen"":14502300},{""tier"":3,""winners"":540,""prizeYen"":644500},{""tier"":4,""winners"":27509,""prizeYen"":11100},{""tier"":5,""winners"":461066,""prizeYen"":1000}]"
"loto6","136","2003-05-22","3 13 26 31 32 39","1","","0","[{""tier"":1,""winners"":2,""prizeYen"":155571800},{""tier"":2,""winners"":17,""prizeYen"":16472100},{""tier"":3,""winners"":631,""prizeYen"":532500},{""tier"":4,""winners"":31605,""prizeYen"":9300},{""tier"":5,""winners"":474385,""prizeYen"":1000}]"
"loto6","137","2003-05-29","10 13 20 22 25 42","14","","0","[{""tier"":1,""winners"":3,""prizeYen"":103964400},{""tier"":2,""winners"":8,""prizeYen"":35087700},{""tier"":3,""winners"":483,""prizeYen"":697300},{""tier"":4,""winners"":27067,""prizeYen"":10900},{""tier"":5,""winners"":459652,""prizeYen"":1000}]"
"loto6","138","2003-06-05","7 9 10 16 23 29","18","","0","[{""tier"":1,""winners"":2,""prizeYen"":146219800},{""tier"":2,""winners"":21,""prizeYen"":12533000},{""tier"":3,""winners"":661,""prizeYen"":477800},{""tier"":4,""winners"":32035,""prizeYen"":8600},{""tier"":5,""winners"":489733,""prizeYen"":1000}]"
"loto6","139","2003-06-12","10 21 22 28 37 41","12","","0","[{""tier"":1,""winners"":3,""prizeYen"":95226100},{""tier"":2,""winners"":15,""prizeYen"":17140500},{""tier"":3,""winners"":633,""prizeYen"":487400},{""tier"":4,""winners"":29914,""prizeYen"":9000},{""tier"":5,""winners"":456271,""prizeYen"":1000}]"
"loto6","140","2003-06-19","17 19 29 37 39 40","10","","0","[{""tier"":1,""winners"":2,""prizeYen"":146136000},{""tier"":2,""winners"":18,""prizeYen"":14613400},{""tier"":3,""winners"":452,""prizeYen"":698300},{""tier"":4,""winners"":23557,""prizeYen"":11800},{""tier"":5,""winners"":397975,""prizeYen"":1000}]"
"loto6","141","2003-06-26","8 9 14 24 32 39","30","","0","[{""tier"":1,""winners"":5,""prizeYen"":60720900},{""tier"":2,""winners"":6,""prizeYen"":45540300},{""tier"":3,""winners"":588,""prizeYen"":557600},{""tier"":4,""winners"":26131,""prizeYen"":11000},{""tier"":5,""winners"":417100,""prizeYen"":1000}]"
"loto6","142","2003-07-03","2 16 22 27 29 39","38","","0","[{""tier"":1,""winners"":4,""prizeYen"":76211200},{""tier"":2,""winners"":17,""prizeYen"":16138700},{""tier"":3,""winners"":500,""prizeYen"":658400},{""tier"":4,""winners"":27188,""prizeYen"":10600},{""tier"":5,""winners"":451878,""prizeYen"":1000}]"
"loto6","143","2003-07-10","17 21 22 27 33 41","43","","0","[{""tier"":1,""winners"":2,""prizeYen"":149820700},{""tier"":2,""winners"":6,""prizeYen"":44945800},{""tier"":3,""winners"":600,""prizeYen"":539300},{""tier"":4,""winners"":29506,""prizeYen"":9600},{""tier"":5,""winners"":478252,""prizeYen"":1000}]"
"loto6","144","2003-07-17","1 16 19 33 38 41","43","","315860676","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":31585700},{""tier"":3,""winners"":447,""prizeYen"":763100},{""tier"":4,""winners"":23126,""prizeYen"":13000},{""tier"":5,""winners"":391656,""prizeYen"":1000}]"
"loto6","145","2003-07-24","1 4 10 21 23 38","7","","0","[{""tier"":1,""winners"":2,""prizeYen"":360495400},{""tier"":2,""winners"":19,""prizeYen"":19190200},{""tier"":3,""winners"":633,""prizeYen"":691200},{""tier"":4,""winners"":34171,""prizeYen"":11200},{""tier"":5,""winners"":581494,""prizeYen"":1000}]"
